student_id,quiz_score,accuracy,retry_count,avg_quiz_time,course_completion,chat_complexity,learning_speed,weak_topics_count,student_level
1699,26,14.59,6,765,16,1,1,9,School Student
1700,99,95.12,0,60,81,10,3,1,Advanced
1701,41,40.53,2,397,49,3,2,4,Beginner
1702,16,24.96,9,338,14,2,1,4,School Student
1703,47,48.33,4,506,55,4,2,4,Beginner
1704,52,55.76,5,264,55,4,2,5,Beginner
1705,30,42.52,8,800,25,1,1,6,School Student
1706,44,17.41,6,661,9,2,1,4,School Student
1707,80,68.34,1,299,72,5,3,2,Intermediate
1708,71,76.41,1,181,72,5,3,2,Intermediate
1709,59,53.55,3,278,42,4,2,4,Beginner
1710,38,19.11,9,301,5,2,1,7,School Student
1711,44,54.73,4,322,54,4,2,5,Beginner
1712,58,48.68,5,264,44,3,2,4,Beginner
1713,68,52.65,4,235,38,4,2,2,Beginner
1714,88,96.25,0,72,88,10,3,1,Advanced
1715,65,83.52,2,217,58,6,3,3,Intermediate
1716,61,44.61,4,434,36,4,2,2,Beginner
1717,65,79.27,3,189,69,7,3,3,Intermediate
1718,94,89.65,1,153,89,9,3,0,Advanced
1719,73,83.44,2,235,70,5,3,2,Intermediate
1720,65,64.93,4,536,45,4,2,2,Beginner
1721,34,34.96,9,322,34,2,1,9,School Student
1722,41,10.25,8,749,39,1,1,7,School Student
1723,61,46.27,4,423,30,4,2,4,Beginner
1724,15,12.72,8,889,22,1,1,7,School Student
1725,22,20.83,7,893,13,1,1,8,School Student
1726,49,28.62,5,407,37,1,1,8,School Student
1727,56,46.34,5,557,58,4,2,3,Beginner
1728,79,76.01,2,179,62,6,3,2,Intermediate
1729,34,18.75,9,887,24,1,1,9,School Student
1730,65,54.14,3,256,55,4,2,2,Beginner
1731,63,45.68,5,469,50,4,2,5,Beginner
1732,62,47.12,3,367,44,4,2,2,Beginner
1733,47,32.85,9,721,8,1,1,9,School Student
1734,58,63.94,5,360,52,4,2,3,Beginner
1735,67,49.16,3,599,40,4,2,4,Beginner
1736,91,87.74,1,62,90,9,3,0,Advanced
1737,13,38.49,7,821,26,1,1,6,School Student
1738,87,97.38,0,144,100,10,3,1,Advanced
1739,93,92.46,0,77,100,10,3,1,Advanced
1740,83,75.11,1,157,83,7,3,3,Intermediate
1741,75,77.2,3,288,88,5,3,1,Intermediate
1742,13,42.83,7,856,6,2,1,5,School Student
1743,45,29.58,6,658,39,2,1,5,School Student
1744,48,47.32,2,386,58,4,2,5,Beginner
1745,68,82.79,1,130,78,6,3,2,Intermediate
1746,63,49.72,3,491,58,3,2,5,Beginner
1747,95,97.79,1,115,87,8,3,0,Advanced
1748,71,56.93,2,224,41,4,2,5,Beginner
1749,46,62.57,3,273,53,4,2,2,Beginner
1750,47,10.71,4,490,17,1,1,9,School Student
1751,17,41.9,9,558,37,2,1,6,School Student
1752,57,55.58,3,383,38,4,2,4,Beginner
1753,65,47.37,5,474,46,4,2,5,Beginner
1754,65,78.89,1,290,54,6,3,1,Intermediate
1755,72,83.74,2,132,75,6,3,2,Intermediate
1756,29,31.0,6,553,31,1,1,5,School Student
1757,52,51.56,4,258,23,3,2,3,Beginner
1758,79,80.93,1,174,65,7,3,3,Intermediate
1759,35,15.85,8,372,19,1,1,4,School Student
1760,63,53.95,3,372,45,4,2,5,Beginner
1761,66,61.84,4,284,49,4,2,4,Beginner
1762,51,57.85,3,412,57,3,2,5,Beginner
1763,79,72.96,1,231,87,5,3,1,Intermediate
1764,27,29.69,8,615,16,1,1,7,School Student
1765,18,41.69,6,554,25,1,1,4,School Student
1766,52,49.55,3,571,38,4,2,4,Beginner
1767,46,41.83,4,226,53,3,2,5,Beginner
1768,57,42.95,4,550,50,4,2,3,Beginner
1769,18,28.37,8,843,6,2,1,9,School Student
1770,41,48.86,2,511,47,4,2,5,Beginner
1771,29,16.43,7,370,12,1,1,5,School Student
1772,52,51.93,5,572,57,3,2,5,Beginner
1773,98,96.65,0,160,82,8,3,0,Advanced
1774,52,57.5,5,485,55,4,2,3,Beginner
1775,52,45.27,2,581,20,3,2,3,Beginner
1776,41,50.43,4,533,33,4,2,4,Beginner
1777,58,43.5,2,236,47,4,2,2,Beginner
1778,88,98.67,1,148,82,10,3,1,Advanced
1779,47,54.33,5,470,26,4,2,2,Beginner
1780,76,75.49,2,294,64,5,3,1,Intermediate
1781,84,84.19,1,274,80,5,3,3,Intermediate
1782,38,26.98,4,443,32,2,1,5,School Student
1783,76,81.95,2,178,54,7,3,2,Intermediate
1784,49,61.11,4,451,56,3,2,5,Beginner
1785,24,28.86,5,680,30,2,1,5,School Student
1786,81,82.64,2,231,62,7,3,1,Intermediate
1787,74,69.91,1,205,72,7,3,1,Intermediate
1788,38,12.57,6,391,23,1,1,7,School Student
1789,47,47.13,2,258,32,3,2,5,Beginner
1790,81,67.08,2,181,57,5,3,1,Intermediate
1791,74,67.57,3,133,88,5,3,1,Intermediate
1792,41,26.73,7,516,8,2,1,7,School Student
1793,40,46.59,3,247,24,3,2,4,Beginner
1794,42,56.55,5,546,57,4,2,3,Beginner
1795,92,85.56,1,84,83,10,3,0,Advanced
1796,57,56.97,2,305,39,4,2,3,Beginner
1797,66,68.31,3,159,50,7,3,1,Intermediate
1798,73,65.5,2,243,72,7,3,2,Intermediate
1799,58,52.05,5,338,36,3,2,2,Beginner
1800,29,11.56,8,403,23,2,1,7,School Student
1801,80,74.02,1,161,59,6,3,1,Intermediate
1802,56,56.16,2,580,38,3,2,2,Beginner
1803,57,83.69,1,223,68,7,3,1,Intermediate
1804,15,26.89,6,539,9,1,1,7,School Student
1805,100,85.09,0,120,95,10,3,0,Advanced
1806,53,63.98,5,330,28,3,2,4,Beginner
1807,74,77.65,1,203,70,6,3,2,Intermediate
1808,42,48.47,2,367,30,3,2,2,Beginner
1809,69,46.31,5,501,24,3,2,3,Beginner
1810,45,53.14,4,337,58,3,2,3,Beginner
1811,25,37.17,5,607,9,1,1,5,School Student
1812,42,60.83,3,402,51,3,2,4,Beginner
1813,72,79.44,2,123,67,7,3,2,Intermediate
1814,70,75.14,1,178,87,5,3,3,Intermediate
1815,30,12.1,8,797,20,2,1,4,School Student
1816,53,49.96,4,527,53,4,2,2,Beginner
1817,81,70.83,2,267,65,7,3,3,Intermediate
1818,86,99.69,0,109,88,8,3,0,Advanced
1819,14,19.82,6,412,36,2,1,6,School Student
1820,68,74.21,1,136,59,7,3,1,Intermediate
1821,41,28.38,5,357,22,2,1,4,School Student
1822,86,98.65,0,62,98,7,3,1,Advanced
1823,53,63.3,4,217,48,3,2,5,Beginner
1824,59,52.84,5,250,38,4,2,5,Beginner
1825,22,12.8,8,457,38,2,1,6,School Student
1826,55,53.28,2,440,29,4,2,3,Beginner
1827,28,28.0,4,479,8,2,1,7,School Student
1828,51,56.19,2,556,30,3,2,4,Beginner
1829,67,45.06,4,314,37,4,2,4,Beginner
1830,23,26.28,5,329,22,1,1,7,School Student
1831,59,45.37,4,222,52,4,2,4,Beginner
1832,97,85.48,0,67,87,9,3,1,Advanced
1833,46,41.4,3,419,55,4,2,2,Beginner
1834,78,71.48,3,233,60,5,3,2,Intermediate
1835,82,72.03,2,262,60,7,3,2,Intermediate
1836,84,66.62,3,211,50,7,3,1,Intermediate
1837,82,81.62,2,137,62,7,3,1,Intermediate
1838,95,98.37,1,91,97,8,3,1,Advanced
1839,74,67.81,1,141,68,5,3,2,Intermediate
1840,53,62.1,5,533,55,4,2,3,Beginner
1841,51,48.92,3,294,59,4,2,5,Beginner
1842,34,33.74,8,307,13,1,1,7,School Student
1843,46,48.99,4,570,34,3,2,4,Beginner
1844,95,93.0,1,140,89,9,3,0,Advanced
1845,20,43.2,6,386,7,2,1,6,School Student
1846,95,92.69,0,145,97,7,3,0,Advanced
1847,60,63.1,5,228,51,4,2,3,Beginner
1848,32,34.6,7,671,7,1,1,8,School Student
1849,40,51.65,2,397,26,3,2,5,Beginner
1850,46,40.39,3,371,31,4,2,2,Beginner
1851,90,94.46,1,143,91,9,3,1,Advanced
1852,59,46.48,2,319,53,3,2,2,Beginner
1853,44,49.66,4,359,27,3,2,3,Beginner
1854,65,82.32,3,193,85,5,3,3,Intermediate
1855,41,57.94,4,270,36,4,2,3,Beginner
1856,79,65.67,2,272,70,7,3,2,Intermediate
1857,41,22.51,7,382,6,2,1,5,School Student
1858,59,40.33,4,464,26,4,2,2,Beginner
1859,76,68.12,3,293,58,5,3,3,Intermediate
1860,60,62.62,3,218,47,3,2,5,Beginner
1861,71,80.89,1,261,64,7,3,3,Intermediate
1862,59,54.71,2,389,23,4,2,5,Beginner
1863,77,90.3,0,65,82,9,3,0,Advanced
1864,74,82.96,3,257,82,7,3,1,Intermediate
1865,51,61.92,5,512,51,4,2,5,Beginner
1866,92,96.19,0,135,98,7,3,1,Advanced
1867,15,32.52,7,889,10,1,1,9,School Student
1868,95,89.86,1,65,85,9,3,1,Advanced
1869,65,62.5,5,551,29,3,2,3,Beginner
1870,37,17.57,9,720,36,1,1,5,School Student
1871,31,37.37,4,448,20,2,1,6,School Student
1872,57,45.99,5,406,24,3,2,4,Beginner
1873,13,33.52,9,501,26,2,1,4,School Student
1874,24,13.01,4,643,16,2,1,9,School Student
1875,87,90.58,0,177,95,7,3,0,Advanced
1876,48,55.85,4,445,45,4,2,5,Beginner
1877,99,93.03,1,145,88,8,3,1,Advanced
1878,69,66.26,1,166,85,5,3,3,Intermediate
1879,54,52.81,5,460,49,3,2,3,Beginner
1880,89,98.73,0,115,95,8,3,0,Advanced
1881,27,33.14,8,664,31,1,1,4,School Student
1882,49,42.61,6,488,30,1,1,9,School Student
1883,77,81.84,2,148,72,7,3,2,Intermediate
1884,40,42.76,4,500,22,3,2,4,Beginner
1885,50,53.59,5,461,22,4,2,2,Beginner
1886,58,56.71,2,452,57,3,2,2,Beginner
1887,69,48.66,3,504,30,3,2,2,Beginner
1888,92,85.02,0,89,100,7,3,0,Advanced
1889,64,50.0,3,314,27,3,2,4,Beginner
1890,79,76.88,3,196,63,5,3,2,Intermediate
1891,91,87.25,1,75,91,9,3,1,Advanced
1892,36,20.5,6,506,32,1,1,9,School Student
1893,29,41.24,8,659,36,2,1,5,School Student
1894,86,85.71,1,145,98,8,3,0,Advanced
1895,47,45.6,3,350,32,4,2,4,Beginner
1896,56,47.72,3,264,21,4,2,3,Beginner
1897,11,35.36,6,491,18,2,1,4,School Student
1898,92,99.82,1,80,87,9,3,0,Advanced
1899,49,43.56,2,345,54,3,2,5,Beginner
1900,60,56.0,5,521,50,3,2,5,Beginner
1901,43,20.98,6,828,18,2,1,9,School Student
1902,65,67.81,1,251,82,5,3,2,Intermediate
1903,41,44.46,4,354,35,4,2,3,Beginner
1904,27,35.17,6,511,5,1,1,6,School Student
1905,46,23.75,4,890,31,2,1,7,School Student
1906,24,37.37,9,613,22,2,1,6,School Student
1907,59,63.43,3,360,33,4,2,2,Beginner
1908,17,42.65,9,597,30,2,1,7,School Student
1909,39,58.61,2,467,37,4,2,3,Beginner
1910,49,55.13,4,257,20,4,2,2,Beginner
1911,45,25.27,5,757,35,1,1,8,School Student
1912,62,46.35,4,330,42,4,2,2,Beginner
1913,64,64.26,5,217,25,3,2,5,Beginner
1914,69,74.77,1,254,69,6,3,2,Intermediate
1915,70,66.46,1,264,73,7,3,3,Intermediate
1916,42,58.95,2,458,34,3,2,3,Beginner
1917,66,53.25,3,484,59,3,2,2,Beginner
1918,68,72.4,2,179,69,5,3,3,Intermediate
1919,45,32.22,5,731,24,2,1,8,School Student
1920,14,17.84,6,508,28,2,1,6,School Student
1921,93,96.37,0,152,97,7,3,1,Advanced
1922,71,75.45,2,187,69,6,3,2,Intermediate
1923,40,45.94,5,391,44,4,2,2,Beginner
1924,56,57.08,2,510,29,4,2,3,Beginner
1925,88,97.45,1,100,94,10,3,0,Advanced
1926,26,35.41,9,312,21,1,1,7,School Student
1927,53,41.78,5,550,23,3,2,3,Beginner
1928,49,54.34,5,484,48,3,2,2,Beginner
1929,55,43.42,2,531,49,3,2,4,Beginner
1930,53,51.47,2,584,34,4,2,4,Beginner
1931,65,62.08,2,449,58,3,2,4,Beginner
1932,11,39.92,6,409,7,1,1,7,School Student
1933,71,82.09,3,164,65,7,3,2,Intermediate
1934,65,48.42,4,383,34,4,2,2,Beginner
1935,13,12.93,8,333,36,1,1,9,School Student
1936,86,93.2,1,147,83,9,3,1,Advanced
1937,21,25.77,5,507,9,1,1,7,School Student
1938,49,54.16,4,208,33,4,2,4,Beginner
1939,57,48.44,5,271,51,3,2,2,Beginner
1940,71,43.07,4,573,25,4,2,4,Beginner
1941,40,52.39,4,246,40,4,2,3,Beginner
1942,56,42.18,4,451,22,4,2,4,Beginner
1943,38,42.11,7,673,18,1,1,7,School Student
1944,65,62.36,4,268,54,4,2,4,Beginner
1945,23,11.56,7,390,28,2,1,8,School Student
1946,90,90.04,0,128,99,10,3,1,Advanced
1947,49,43.27,4,525,35,3,2,5,Beginner
1948,66,60.14,2,354,28,3,2,4,Beginner
1949,12,13.07,6,689,32,2,1,5,School Student
1950,34,22.68,9,515,34,1,1,5,School Student
1951,72,81.38,1,283,73,7,3,2,Intermediate
1952,22,26.04,5,587,37,2,1,7,School Student
1953,57,47.04,5,446,30,4,2,2,Beginner
1954,21,34.3,7,856,21,1,1,9,School Student
1955,50,62.16,3,310,58,3,2,3,Beginner
1956,67,47.15,2,529,38,4,2,2,Beginner
1957,11,36.67,8,861,33,1,1,4,School Student
1958,89,97.21,1,167,100,10,3,0,Advanced
1959,98,96.73,1,161,98,10,3,1,Advanced
1960,87,85.32,0,136,88,9,3,0,Advanced
1961,100,85.55,1,177,96,9,3,1,Advanced
1962,73,44.11,3,550,28,4,2,5,Beginner
1963,89,86.78,1,84,88,9,3,1,Advanced
1964,69,76.41,2,139,58,7,3,3,Intermediate
1965,28,42.45,6,582,34,1,1,7,School Student
1966,46,42.67,4,286,34,4,2,3,Beginner
1967,43,64.92,4,296,53,4,2,5,Beginner
1968,37,34.13,6,396,6,2,1,8,School Student
1969,43,44.11,3,388,47,3,2,5,Beginner
1970,57,64.35,2,482,50,3,2,3,Beginner
1971,50,57.75,5,380,40,3,2,3,Beginner
1972,43,46.86,5,224,32,4,2,4,Beginner
1973,58,54.79,3,538,20,4,2,2,Beginner
1974,24,11.5,4,495,36,2,1,8,School Student
1975,16,42.76,5,609,10,2,1,4,School Student
1976,62,42.8,2,370,27,3,2,2,Beginner
1977,81,79.13,3,262,66,7,3,1,Intermediate
1978,74,69.79,3,255,59,6,3,1,Intermediate
1979,47,23.44,9,824,13,1,1,7,School Student
1980,69,82.42,1,267,79,5,3,1,Intermediate
1981,68,84.84,3,178,52,5,3,3,Intermediate
1982,3,14.64,7,444,21,2,1,9,School Student
1983,63,62.4,3,262,48,3,2,4,Beginner
1984,45,34.58,9,678,27,1,1,9,School Student
1985,17,38.58,8,723,25,1,1,7,School Student
1986,55,50.75,4,235,42,3,2,2,Beginner
1987,79,71.79,3,141,88,7,3,2,Intermediate
1988,74,84.98,2,286,79,6,3,3,Intermediate
1989,40,61.09,2,352,59,4,2,3,Beginner
1990,45,50.66,2,375,59,3,2,5,Beginner
1991,23,21.0,8,677,19,2,1,8,School Student
1992,67,59.82,3,575,44,3,2,2,Beginner
1993,41,42.85,6,559,28,1,1,8,School Student
1994,84,74.09,1,220,89,5,3,3,Intermediate
1995,85,98.3,1,140,81,7,3,1,Advanced
1996,51,40.15,5,334,28,3,2,2,Beginner
1997,13,25.47,5,774,25,2,1,6,School Student
1998,18,21.79,7,430,8,2,1,6,School Student
1999,75,66.3,2,132,88,7,3,3,Intermediate
2000,88,92.17,0,179,93,10,3,0,Advanced
2001,69,83.39,2,137,76,5,3,3,Intermediate
2002,43,35.7,9,386,29,2,1,7,School Student
2003,22,40.48,4,739,12,1,1,5,School Student
2004,81,81.31,3,132,76,5,3,2,Intermediate
2005,62,52.11,3,531,51,3,2,2,Beginner
2006,88,90.55,0,99,92,8,3,1,Advanced
2007,31,44.77,8,726,20,2,1,6,School Student
2008,67,81.93,1,257,78,7,3,2,Intermediate
2009,14,39.65,4,367,25,2,1,7,School Student
2010,100,94.28,0,133,96,7,3,1,Advanced
2011,64,55.56,4,344,21,4,2,2,Beginner
2012,97,97.11,1,178,87,9,3,1,Advanced
2013,61,49.79,5,458,24,3,2,4,Beginner
2014,48,13.52,8,314,38,1,1,9,School Student
2015,92,99.51,1,162,97,8,3,1,Advanced
2016,61,62.31,4,588,20,3,2,3,Beginner
2017,64,43.18,3,443,24,3,2,4,Beginner
2018,10,21.52,5,347,13,1,1,6,School Student
2019,32,39.28,5,429,18,2,1,5,School Student
2020,76,73.79,3,133,51,7,3,3,Intermediate
2021,82,75.05,2,248,64,5,3,3,Intermediate
2022,36,18.34,6,841,36,1,1,5,School Student
2023,41,22.52,6,505,7,2,1,6,School Student
2024,55,56.97,3,572,59,4,2,4,Beginner
2025,74,79.53,2,174,60,5,3,2,Intermediate
2026,31,43.33,8,718,6,1,1,4,School Student
2027,27,33.6,6,509,11,1,1,9,School Student
2028,61,43.73,4,464,54,3,2,5,Beginner
2029,82,73.82,1,159,66,7,3,1,Intermediate
2030,33,12.6,8,391,23,1,1,8,School Student
2031,60,53.73,2,461,54,4,2,2,Beginner
2032,34,21.9,4,335,30,1,1,8,School Student
2033,27,44.28,5,890,38,2,1,9,School Student
2034,60,64.21,5,411,55,3,2,3,Beginner
2035,82,66.53,3,257,63,6,3,3,Intermediate
2036,97,91.81,1,156,98,9,3,1,Advanced
2037,98,93.69,0,112,81,8,3,1,Advanced
2038,41,42.84,4,237,47,4,2,2,Beginner
2039,12,13.53,5,693,16,2,1,5,School Student
2040,10,25.86,4,619,12,1,1,4,School Student
2041,56,50.58,4,462,58,4,2,4,Beginner
2042,37,10.48,5,641,14,2,1,5,School Student
2043,67,69.93,2,180,85,5,3,2,Intermediate
2044,70,72.25,2,222,75,7,3,1,Intermediate
2045,65,55.14,4,328,27,3,2,5,Beginner
2046,83,77.08,1,168,52,7,3,1,Intermediate
2047,65,81.42,1,270,54,7,3,1,Intermediate
2048,31,30.61,7,815,12,2,1,8,School Student
2049,35,43.93,4,304,32,1,1,4,School Student
2050,18,30.35,6,842,11,2,1,5,School Student
2051,86,97.93,1,120,93,8,3,1,Advanced
2052,70,66.51,1,201,50,6,3,3,Intermediate
2053,55,48.39,2,495,36,3,2,3,Beginner
2054,68,64.43,5,572,44,3,2,4,Beginner
2055,98,94.29,0,76,81,10,3,1,Advanced
2056,45,13.33,4,815,33,1,1,9,School Student
2057,48,17.33,4,494,5,1,1,8,School Student
2058,40,54.9,3,381,23,3,2,4,Beginner
2059,76,77.65,3,193,84,7,3,1,Intermediate
2060,40,44.22,4,521,27,4,2,3,Beginner
2061,18,42.55,7,406,10,2,1,9,School Student
2062,73,78.43,3,231,51,7,3,3,Intermediate
2063,37,20.21,7,491,14,2,1,4,School Student
2064,53,40.29,4,401,51,4,2,3,Beginner
2065,65,57.55,4,473,38,4,2,5,Beginner
2066,36,30.63,6,727,38,1,1,7,School Student
2067,43,56.74,3,335,41,4,2,4,Beginner
2068,69,49.38,5,278,24,3,2,4,Beginner
2069,0,41.74,5,836,12,1,1,8,School Student
2070,32,17.03,7,619,34,1,1,5,School Student
2071,65,84.71,2,291,82,7,3,3,Intermediate
2072,48,34.25,6,330,17,1,1,8,School Student
2073,65,78.24,3,233,82,7,3,1,Intermediate
2074,18,42.07,6,396,23,2,1,4,School Student
2075,46,52.42,3,487,29,3,2,5,Beginner
2076,69,50.79,5,326,28,4,2,5,Beginner
2077,33,38.4,4,792,31,1,1,8,School Student
2078,60,54.2,5,535,50,4,2,3,Beginner
2079,90,92.91,1,170,86,8,3,1,Advanced
2080,24,27.13,4,428,5,2,1,7,School Student
2081,92,93.12,0,102,96,7,3,1,Advanced
2082,91,90.73,1,170,87,7,3,0,Advanced
2083,41,53.46,2,234,20,3,2,3,Beginner
2084,54,41.79,4,241,24,3,2,4,Beginner
2085,21,29.79,7,847,16,2,1,4,School Student
2086,43,30.06,4,356,33,1,1,8,School Student
2087,38,19.28,9,309,37,1,1,5,School Student
2088,92,99.79,1,80,99,7,3,1,Advanced
2089,45,43.42,7,541,10,1,1,5,School Student
2090,13,41.96,4,714,20,1,1,5,School Student
2091,54,64.96,4,377,39,4,2,5,Beginner
2092,76,81.34,3,139,85,6,3,1,Intermediate
2093,57,61.78,2,290,24,3,2,5,Beginner
2094,67,70.92,2,145,50,7,3,3,Intermediate
2095,59,51.35,3,386,48,3,2,3,Beginner
2096,68,73.02,3,262,57,7,3,3,Intermediate
2097,82,69.4,3,239,79,7,3,2,Intermediate
2098,14,21.32,7,489,38,2,1,9,School Student
2099,84,84.84,1,172,63,7,3,3,Intermediate
2100,71,71.12,1,121,65,7,3,2,Intermediate
2101,70,69.03,3,289,73,7,3,2,Intermediate
2102,66,52.91,4,338,33,3,2,2,Beginner
2103,19,24.89,7,616,18,1,1,6,School Student
2104,66,54.79,4,318,49,3,2,4,Beginner
2105,13,43.41,8,629,31,2,1,9,School Student
2106,30,16.77,8,634,24,2,1,8,School Student
2107,14,31.59,7,649,30,1,1,8,School Student
2108,77,77.86,3,191,58,5,3,3,Intermediate
2109,29,31.46,9,694,15,1,1,9,School Student
2110,70,69.97,1,184,52,7,3,2,Intermediate
2111,69,83.01,2,261,57,7,3,3,Intermediate
2112,20,11.22,6,803,23,2,1,8,School Student
2113,10,23.35,7,481,7,1,1,8,School Student
2114,67,83.96,3,276,57,7,3,2,Intermediate
2115,65,55.64,3,256,26,4,2,3,Beginner
2116,62,60.04,2,314,22,4,2,5,Beginner
2117,49,49.64,4,344,36,3,2,5,Beginner
2118,88,87.28,0,147,87,8,3,0,Advanced
2119,81,77.98,2,140,88,5,3,2,Intermediate
2120,88,95.84,1,165,83,8,3,0,Advanced
2121,35,54.98,2,429,38,4,2,3,Beginner
2122,59,53.45,5,492,49,4,2,4,Beginner
2123,72,79.29,1,289,51,5,3,2,Intermediate
2124,30,15.8,5,747,30,2,1,7,School Student
2125,42,42.97,5,695,29,1,1,5,School Student
2126,43,19.32,9,466,12,1,1,6,School Student
2127,45,42.69,4,228,36,3,2,2,Beginner
2128,47,23.3,7,823,39,2,1,9,School Student
2129,89,88.69,0,94,95,9,3,0,Advanced
2130,90,92.82,1,81,93,9,3,1,Advanced
2131,74,75.3,1,128,83,5,3,3,Intermediate
2132,29,23.66,7,670,23,1,1,6,School Student
2133,77,79.43,2,282,52,7,3,3,Intermediate
2134,45,47.91,4,401,34,3,2,2,Beginner
2135,26,37.25,8,668,19,2,1,5,School Student
2136,73,68.45,1,150,52,5,3,3,Intermediate
2137,26,29.94,5,643,15,2,1,6,School Student
2138,62,44.32,4,521,21,3,2,5,Beginner
2139,89,96.22,1,66,85,8,3,0,Advanced
2140,81,82.89,2,213,57,6,3,3,Intermediate
2141,10,13.87,4,652,39,1,1,8,School Student
2142,81,78.42,2,241,78,6,3,1,Intermediate
2143,46,24.7,8,523,28,1,1,7,School Student
2144,46,47.48,3,270,36,3,2,4,Beginner
2145,47,22.0,8,797,9,2,1,8,School Student
2146,30,14.77,7,320,5,1,1,4,School Student
2147,23,25.05,5,561,10,1,1,9,School Student
2148,85,87.92,1,60,92,9,3,0,Advanced
2149,67,69.88,1,136,63,5,3,2,Intermediate
2150,77,67.18,3,221,89,5,3,2,Intermediate
2151,56,52.68,4,491,24,4,2,4,Beginner
2152,45,52.82,3,423,42,4,2,2,Beginner
2153,41,63.33,5,385,41,4,2,5,Beginner
2154,74,68.47,2,228,80,7,3,3,Intermediate
2155,58,51.46,3,273,34,3,2,2,Beginner
2156,87,91.75,0,176,80,9,3,0,Advanced
2157,51,52.92,2,450,26,4,2,2,Beginner
2158,45,45.2,4,398,49,3,2,2,Beginner
2159,31,42.61,8,608,30,1,1,6,School Student
2160,59,50.0,2,498,40,3,2,4,Beginner
2161,93,66.24,1,216,82,6,3,3,Intermediate
2162,59,56.66,4,233,35,4,2,5,Beginner
2163,65,74.77,2,136,59,5,3,3,Intermediate
2164,87,86.5,0,133,97,9,3,1,Advanced
2165,96,91.38,1,109,80,10,3,0,Advanced
2166,94,90.08,0,146,93,9,3,1,Advanced
2167,76,70.67,1,175,75,6,3,1,Intermediate
2168,60,64.9,3,400,45,3,2,4,Beginner
2169,36,41.4,4,420,24,4,2,2,Beginner
2170,28,10.41,6,323,21,1,1,9,School Student
2171,82,66.48,2,175,54,6,3,2,Intermediate
2172,45,47.07,4,576,44,4,2,5,Beginner
2173,45,60.74,3,323,32,4,2,4,Beginner
2174,45,42.97,5,563,26,4,2,4,Beginner
2175,94,93.55,1,164,94,10,3,0,Advanced
2176,41,16.32,7,301,27,2,1,6,School Student
2177,91,88.56,0,164,93,10,3,1,Advanced
2178,70,68.22,1,123,52,5,3,2,Intermediate
2179,87,92.67,1,163,94,8,3,0,Advanced
2180,93,86.77,1,167,82,8,3,1,Advanced
2181,63,42.79,2,456,53,3,2,5,Beginner
2182,97,92.23,0,162,95,8,3,0,Advanced
2183,94,87.91,1,117,95,9,3,0,Advanced
2184,80,68.62,3,151,52,6,3,1,Intermediate
2185,28,43.61,9,362,24,2,1,8,School Student
2186,49,58.66,4,309,39,4,2,4,Beginner
2187,27,17.03,5,866,14,1,1,4,School Student
2188,46,42.47,4,554,56,4,2,3,Beginner
2189,65,75.94,3,299,58,6,3,1,Intermediate
2190,85,87.66,1,97,89,10,3,1,Advanced
2191,49,44.96,9,705,30,1,1,7,School Student
2192,71,69.92,1,288,75,7,3,1,Intermediate
2193,35,18.16,9,470,35,2,1,8,School Student
2194,49,61.56,5,427,50,3,2,3,Beginner
2195,72,83.89,2,266,75,6,3,3,Intermediate
2196,68,40.1,4,249,48,4,2,3,Beginner
2197,62,44.81,3,219,32,3,2,5,Beginner
2198,66,68.28,1,228,53,6,3,2,Intermediate
2199,79,72.5,1,289,50,7,3,2,Intermediate
2200,91,99.2,0,124,93,7,3,1,Advanced
2201,33,26.77,5,568,13,2,1,7,School Student
2202,60,83.65,3,289,84,6,3,3,Intermediate
2203,69,40.56,3,406,37,4,2,4,Beginner
2204,89,95.02,1,131,81,8,3,0,Advanced
2205,68,83.76,1,266,57,7,3,1,Intermediate
2206,46,63.87,4,278,53,4,2,3,Beginner
2207,80,80.24,3,187,86,5,3,3,Intermediate
2208,36,16.28,9,351,19,2,1,4,School Student
2209,63,58.96,4,513,45,4,2,4,Beginner
2210,22,29.66,6,414,28,1,1,9,School Student
2211,59,58.94,4,382,32,3,2,5,Beginner
2212,31,30.05,5,536,9,1,1,9,School Student
2213,12,23.8,9,730,18,1,1,6,School Student
2214,54,54.22,3,264,44,4,2,5,Beginner
2215,100,90.18,0,140,96,10,3,1,Advanced
2216,79,83.33,2,277,63,5,3,2,Intermediate
2217,18,16.64,7,437,10,2,1,5,School Student
2218,28,42.92,4,455,25,2,1,5,School Student
2219,74,65.12,3,187,52,6,3,2,Intermediate
2220,45,55.08,3,229,28,3,2,3,Beginner
2221,63,45.92,2,427,31,3,2,2,Beginner
2222,39,10.35,9,316,6,2,1,8,School Student
2223,68,44.24,2,445,46,3,2,5,Beginner
2224,62,48.47,4,281,57,4,2,5,Beginner
2225,70,83.95,3,235,58,6,3,3,Intermediate
2226,43,35.09,9,398,23,1,1,8,School Student
2227,53,61.56,5,415,51,3,2,4,Beginner
2228,67,71.34,2,169,85,5,3,2,Intermediate
2229,95,90.29,0,149,99,7,3,1,Advanced
2230,53,57.99,2,479,34,3,2,2,Beginner
2231,54,38.83,5,505,12,1,1,5,School Student
2232,64,45.34,3,312,23,4,2,3,Beginner
2233,80,85.3,0,144,95,7,3,1,Advanced
2234,63,50.84,2,446,37,4,2,5,Beginner
2235,73,78.48,2,161,84,6,3,3,Intermediate
